"행정구역(동읍면)별","5세별","항목","단위","2019 년",
"가회동","10 - 14세","총인구수","명","162",
"가회동","10 - 14세","남자인구수","명","84",
"가회동","10 - 14세","여자인구수","명","78",
"가회동","15 - 19세","총인구수","명","195",
"가회동","15 - 19세","남자인구수","명","106",
"가회동","15 - 19세","여자인구수","명","89",
"가회동","20 - 24세","총인구수","명","232",
"가회동","20 - 24세","남자인구수","명","119",
"가회동","20 - 24세","여자인구수","명","113",
"가회동","25 - 29세","총인구수","명","253",
"가회동","25 - 29세","남자인구수","명","111",
"가회동","25 - 29세","여자인구수","명","142",
"가회동","30 - 34세","총인구수","명","267",
"가회동","30 - 34세","남자인구수","명","127",
"가회동","30 - 34세","여자인구수","명","140",
"가회동","35 - 39세","총인구수","명","331",
"가회동","35 - 39세","남자인구수","명","158",
"가회동","35 - 39세","여자인구수","명","173",
"가회동","40 - 44세","총인구수","명","338",
"가회동","40 - 44세","남자인구수","명","156",
"가회동","40 - 44세","여자인구수","명","182",
"가회동","45 - 49세","총인구수","명","445",
"가회동","45 - 49세","남자인구수","명","211",
"가회동","45 - 49세","여자인구수","명","234",
"가회동","50 - 54세","총인구수","명","362",
"가회동","50 - 54세","남자인구수","명","173",
"가회동","50 - 54세","여자인구수","명","189",
"가회동","55 - 59세","총인구수","명","357",
"가회동","55 - 59세","남자인구수","명","148",
"가회동","55 - 59세","여자인구수","명","209",
"가회동","60 - 64세","총인구수","명","311",
"가회동","60 - 64세","남자인구수","명","151",
"가회동","60 - 64세","여자인구수","명","160",
"가회동","65 - 69세","총인구수","명","263",
"가회동","65 - 69세","남자인구수","명","116",
"가회동","65 - 69세","여자인구수","명","147",
"가회동","70 - 74세","총인구수","명","231",
"가회동","70 - 74세","남자인구수","명","100",
"가회동","70 - 74세","여자인구수","명","131",
"가회동","75 - 79세","총인구수","명","205",
"가회동","75 - 79세","남자인구수","명","78",
"가회동","75 - 79세","여자인구수","명","127",
"가회동","80 - 84세","총인구수","명","108",
"가회동","80 - 84세","남자인구수","명","46",
"가회동","80 - 84세","여자인구수","명","62",
"가회동","85 - 89세","총인구수","명","62",
"가회동","85 - 89세","남자인구수","명","25",
"가회동","85 - 89세","여자인구수","명","37",
"가회동","90 - 94세","총인구수","명","30",
"가회동","90 - 94세","남자인구수","명","6",
"가회동","90 - 94세","여자인구수","명","24",
"가회동","95 - 99세","총인구수","명","5",
"가회동","95 - 99세","남자인구수","명","1",
"가회동","95 - 99세","여자인구수","명","4",
"가회동","100+","총인구수","명","9",
"가회동","100+","남자인구수","명","4",
"가회동","100+","여자인구수","명","5",
"종로1.2.3.4가동","계","총인구수","명","7227",
"종로1.2.3.4가동","계","남자인구수","명","4300",
"종로1.2.3.4가동","계","여자인구수","명","2927",
"종로1.2.3.4가동","0 - 4세","총인구수","명","99",
"종로1.2.3.4가동","0 - 4세","남자인구수","명","55",
"종로1.2.3.4가동","0 - 4세","여자인구수","명","44",
"종로1.2.3.4가동","5 - 9세","총인구수","명","113",
"종로1.2.3.4가동","5 - 9세","남자인구수","명","63",
"종로1.2.3.4가동","5 - 9세","여자인구수","명","50",
"종로1.2.3.4가동","10 - 14세","총인구수","명","94",
"종로1.2.3.4가동","10 - 14세","남자인구수","명","51",
"종로1.2.3.4가동","10 - 14세","여자인구수","명","43",
"종로1.2.3.4가동","15 - 19세","총인구수","명","143",
"종로1.2.3.4가동","15 - 19세","남자인구수","명","59",
"종로1.2.3.4가동","15 - 19세","여자인구수","명","84",
"종로1.2.3.4가동","20 - 24세","총인구수","명","361",
"종로1.2.3.4가동","20 - 24세","남자인구수","명","144",
"종로1.2.3.4가동","20 - 24세","여자인구수","명","217",
"종로1.2.3.4가동","25 - 29세","총인구수","명","521",
"종로1.2.3.4가동","25 - 29세","남자인구수","명","316",
"종로1.2.3.4가동","25 - 29세","여자인구수","명","205",
"종로1.2.3.4가동","30 - 34세","총인구수","명","439",
"종로1.2.3.4가동","30 - 34세","남자인구수","명","256",
"종로1.2.3.4가동","30 - 34세","여자인구수","명","183",
"종로1.2.3.4가동","35 - 39세","총인구수","명","450",
"종로1.2.3.4가동","35 - 39세","남자인구수","명","241",
"종로1.2.3.4가동","35 - 39세","여자인구수","명","209",
"종로1.2.3.4가동","40 - 44세","총인구수","명","401",
"종로1.2.3.4가동","40 - 44세","남자인구수","명","243",
"종로1.2.3.4가동","40 - 44세","여자인구수","명","158",
"종로1.2.3.4가동","45 - 49세","총인구수","명","539",
"종로1.2.3.4가동","45 - 49세","남자인구수","명","333",
"종로1.2.3.4가동","45 - 49세","여자인구수","명","206",
"종로1.2.3.4가동","50 - 54세","총인구수","명","604",
"종로1.2.3.4가동","50 - 54세","남자인구수","명","438",
"종로1.2.3.4가동","50 - 54세","여자인구수","명","166",
"종로1.2.3.4가동","55 - 59세","총인구수","명","798",
"종로1.2.3.4가동","55 - 59세","남자인구수","명","538",
"종로1.2.3.4가동","55 - 59세","여자인구수","명","260",
"종로1.2.3.4가동","60 - 64세","총인구수","명","808",
"종로1.2.3.4가동","60 - 64세","남자인구수","명","538",
"종로1.2.3.4가동","60 - 64세","여자인구수","명","270",
"종로1.2.3.4가동","65 - 69세","총인구수","명","559",
"종로1.2.3.4가동","65 - 69세","남자인구수","명","335",
"종로1.2.3.4가동","65 - 69세","여자인구수","명","224",
"종로1.2.3.4가동","70 - 74세","총인구수","명","451",
"종로1.2.3.4가동","70 - 74세","남자인구수","명","280",
"종로1.2.3.4가동","70 - 74세","여자인구수","명","171",
"종로1.2.3.4가동","75 - 79세","총인구수","명","359",
"종로1.2.3.4가동","75 - 79세","남자인구수","명","193",
"종로1.2.3.4가동","75 - 79세","여자인구수","명","166",
"종로1.2.3.4가동","80 - 84세","총인구수","명","235",
"종로1.2.3.4가동","80 - 84세","남자인구수","명","119",
"종로1.2.3.4가동","80 - 84세","여자인구수","명","116",
"종로1.2.3.4가동","85 - 89세","총인구수","명","127",
"종로1.2.3.4가동","85 - 89세","남자인구수","명","51",
"종로1.2.3.4가동","85 - 89세","여자인구수","명","76",
"종로1.2.3.4가동","90 - 94세","총인구수","명","59",
"종로1.2.3.4가동","90 - 94세","남자인구수","명","19",
"종로1.2.3.4가동","90 - 94세","여자인구수","명","40",
"종로1.2.3.4가동","95 - 99세","총인구수","명","30",
"종로1.2.3.4가동","95 - 99세","남자인구수","명","17",
"종로1.2.3.4가동","95 - 99세","여자인구수","명","13",
"종로1.2.3.4가동","100+","총인구수","명","37",
"종로1.2.3.4가동","100+","남자인구수","명","11",
"종로1.2.3.4가동","100+","여자인구수","명","26",
"종로5.6가동","계","총인구수","명","5343",
"종로5.6가동","계","남자인구수","명","2910",
"종로5.6가동","계","여자인구수","명","2433",
"종로5.6가동","0 - 4세","총인구수","명","63",
"종로5.6가동","0 - 4세","남자인구수","명","34",
"종로5.6가동","0 - 4세","여자인구수","명","29",
"종로5.6가동","5 - 9세","총인구수","명","62",
"종로5.6가동","5 - 9세","남자인구수","명","28",
"종로5.6가동","5 - 9세","여자인구수","명","34",
"종로5.6가동","10 - 14세","총인구수","명","87",
"종로5.6가동","10 - 14세","남자인구수","명","42",
"종로5.6가동","10 - 14세","여자인구수","명","45",
"종로5.6가동","15 - 19세","총인구수","명","182",
"종로5.6가동","15 - 19세","남자인구수","명","98",
"종로5.6가동","15 - 19세","여자인구수","명","84",
"종로5.6가동","20 - 24세","총인구수","명","468",
"종로5.6가동","20 - 24세","남자인구수","명","220",
"종로5.6가동","20 - 24세","여자인구수","명","248",
"종로5.6가동","25 - 29세","총인구수","명","634",
"종로5.6가동","25 - 29세","남자인구수","명","360",
"종로5.6가동","25 - 29세","여자인구수","명","274",
"종로5.6가동","30 - 34세","총인구수","명","411",
"종로5.6가동","30 - 34세","남자인구수","명","242",
"종로5.6가동","30 - 34세","여자인구수","명","169",
"종로5.6가동","35 - 39세","총인구수","명","277",
"종로5.6가동","35 - 39세","남자인구수","명","172",
"종로5.6가동","35 - 39세","여자인구수","명","105",
"종로5.6가동","40 - 44세","총인구수","명","261",
"종로5.6가동","40 - 44세","남자인구수","명","155",
"종로5.6가동","40 - 44세","여자인구수","명","106",
"종로5.6가동","45 - 49세","총인구수","명","394",
"종로5.6가동","45 - 49세","남자인구수","명","214",
"종로5.6가동","45 - 49세","여자인구수","명","180",
"종로5.6가동","50 - 54세","총인구수","명","464",
"종로5.6가동","50 - 54세","남자인구수","명","263",
"종로5.6가동","50 - 54세","여자인구수","명","201",
"종로5.6가동","55 - 59세","총인구수","명","520",
"종로5.6가동","55 - 59세","남자인구수","명","309",
"종로5.6가동","55 - 59세","여자인구수","명","211",
"종로5.6가동","60 - 64세","총인구수","명","405",
"종로5.6가동","60 - 64세","남자인구수","명","236",
"종로5.6가동","60 - 64세","여자인구수","명","169",
"종로5.6가동","65 - 69세","총인구수","명","330",
"종로5.6가동","65 - 69세","남자인구수","명","170",
"종로5.6가동","65 - 69세","여자인구수","명","160",
"종로5.6가동","70 - 74세","총인구수","명","305",
"종로5.6가동","70 - 74세","남자인구수","명","142",
"종로5.6가동","70 - 74세","여자인구수","명","163",
"종로5.6가동","75 - 79세","총인구수","명","238",
"종로5.6가동","75 - 79세","남자인구수","명","127",
"종로5.6가동","75 - 79세","여자인구수","명","111",
"종로5.6가동","80 - 84세","총인구수","명","136",
"종로5.6가동","80 - 84세","남자인구수","명","62",
"종로5.6가동","80 - 84세","여자인구수","명","74",
"종로5.6가동","85 - 89세","총인구수","명","59",
"종로5.6가동","85 - 89세","남자인구수","명","18",
"종로5.6가동","85 - 89세","여자인구수","명","41",
"종로5.6가동","90 - 94세","총인구수","명","27",
"종로5.6가동","90 - 94세","남자인구수","명","9",
"종로5.6가동","90 - 94세","여자인구수","명","18",
"종로5.6가동","95 - 99세","총인구수","명","11",
"종로5.6가동","95 - 99세","남자인구수","명","5",
"종로5.6가동","95 - 99세","여자인구수","명","6",
"종로5.6가동","100+","총인구수","명","9",
"종로5.6가동","100+","남자인구수","명","4",
"종로5.6가동","100+","여자인구수","명","5",
"이화동","계","총인구수","명","7847",
"이화동","계","남자인구수","명","3698",
